Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,Type,Label,Narrative
-0.85533,1.1732,-0.67981,0.42055,-108.72,-0.58251,-0.85533,-0.14758,1.9661,-0.17313,-0.85533,-0.72906,-0.43504,-0.85533,-500.64,-0.72906,0.85238,-0.85533,-0.43504,30.718,0.68135,-0.8317,-0.43504,-1.4391,-1.2851,-0.72906,-35.198,-1.3419,2.2549,0.56185,-0.42302,203.86,2.3857,2.3857,-0.80224,1.9672,105.08536259698622,-0.17313,-0.40804,0.058433,-0.04702,-0.42302,78.869,48.151,-5.1694,0.19947,21.578,-0.8317,-0.42302,0.42055,1.1732,0.41916,-0.34175,-0.34175,-122.27,-0.068378,4.9403,1.0833,0.0,11.882,7.5803,217.8,1.6758,3.8808,train,1,Attr26. Attr27. Attr34
0.11782,0.80843,0.19393,1.2424,-298.78,0.0,0.15056,0.23697,1.3047,0.19157,0.15456,0.1882,0.1154,0.15056,1959.8,0.18624,1.237,0.15056,0.1154,219.22,1.0543,0.10852,0.090309,0.23988,0.18632,0.14574,27.187,31.99,3.9876,0.56507,0.11846,406.0,0.90167,0.89228,0.10939,1.3047,105.08536259698622,0.19157,0.083844,0.10024,0.24833,0.083176,255.63,36.41,0.15036,0.26292,396.5,0.10852,0.083176,1.2295,0.80001,1.1091,31.602,31.602,1884.6,0.44873,0.61503,0.55596,0.0,1.665,10.025,223.82,1.6308,215.22,train,1,Attr26. Attr27. Attr34
0.0016054,0.44054,0.38207,2.3516,-12.965,0.0,0.0032107,1.2697,0.94488,0.55933,0.019532,0.011358,0.027184,0.0032107,6260.1,0.058305,2.27,0.0032107,0.003398,143.72,3.88499717247538,0.017793,0.001699,0.0032107,0.4697,0.054661,1.0902,1.1397,3.8736,0.46411,0.017415,111.18,3.3649,2.1591,0.016856,0.94488,105.08536259698622,0.55933,0.017839,0.16091,0.36467,0.018831,239.22,95.5,0.004315,1.0355,142.77,-0.0046823,-0.0049554,1.509,0.28268,0.29719,1.6684,1.6684,2856.0,0.017839,0.0028701,1.0239,0.0,2.5397,3.822,109.2,3.3426,2.8184,train,1,Attr26. Attr27. Attr34
0.21897,0.57987,0.21806,1.5119,42.031,0.0,0.26105,0.72453,1.7911,0.42013,0.28914,0.61285,0.15153,0.26105,779.84,0.46804,1.7245,0.26105,0.14575,8.9323,0.8034,0.28913,0.12226,0.27738,0.38071,0.39548,10.294,0.61258,3.1033,0.32347,0.16143,103.94,3.5117,2.5796,0.29523,1.7911,4.4504,0.55499,0.16484,0.0031058,0.06454,0.16143,130.98,122.04,4.9958,1.409,10.695,0.27878,0.15565,1.1106,0.42596,0.28476,1.1802,1.5591,276.59,0.16484,0.5212,0.85698,0.321,40.863,2.9908,86.806,4.2048,5.0314,train,0,Attr26. Attr27. Attr34
0.27018,0.25486,0.17924,1.7552,-20.439,0.28389,0.27018,2.9237,1.7686,0.74514,0.27018,1.1384,0.16211,0.27018,324.46,1.125,3.9237,0.27018,0.15276,51.705,1.1559,0.0,0.15276,0.70534,0.73752,1.125,1107.8963143091858,0.30721,3.7201,0.12852,0.30553,66.14,5.5186,5.1389,0.0091966,1.7686,105.08536259698622,0.74514,0.0051999,0.12508,0.51387,0.0,79.843,28.137,1.0784,0.69956,69.821,-0.016532,-0.0093477,1.6345,0.23733,0.1812,1.2772,1.2772,940.83,0.25946,0.36259,0.74122,0.0,7.0592,12.972,48.979,7.4521,3.0314,train,0,Attr27
0.013272,0.79578,-0.015631,0.96943,-75.71,0.013272,0.014109,0.12357,1.0258,0.098332,0.014109,0.027591,0.030094,0.014109,5767.0,0.063291,1.2566,0.014109,0.00843,69.508,1.2546,0.037158,0.00793,0.014109,0.098332,0.062239,1107.8963143091858,-0.030997,4.9534,0.47308,0.00843,114.4,3.1907,0.046694,0.037158,1.7011,0.62242,0.38274,0.022202,0.010122,0.35637,0.022202,106.99,37.478,0.041641,0.34618,71.298,0.000901,0.000538,0.62296,0.51136,0.31341,0.195,0.75901,-1403.9,0.025109,0.13497,0.97489,2.8923,5.2512,9.7391,111.52,3.2728,3.3189,train,1,Attr27
-0.11606,0.92489,0.59023,3.4862,-654.02,0.0,-0.11546,0.081206,2.1677,0.075107,-0.033335,-0.48634,-0.037778,-0.11546,-4122.3,-0.088542,1.0812,-0.11546,-0.053262,54.232,1.2661,-0.042676,-0.053539,-0.069536,0.021726,-0.08919,-0.51965,3.4244,4.8977,0.38785,-0.042995,39.181,9.3222,2.3928,-0.043853,2.1677,0.75634,0.74353,-0.02023,0.35531,-3.3845,-0.019687,125.15,70.921,-0.36034,2.1295,53.119,-0.076243,-0.035172,0.89485,0.2374,0.10727,0.43575,4.3137,46639.0,-0.02023,-1.5452,1.0588,8.8997,6.7304,5.1465,39.974,9.131,12.577,train,0,Attr26. Attr27. Attr34
0.036239,0.69626,0.0078066,1.0171,-57.013,0.036239,0.036239,0.40135,1.037,0.27944,0.036239,0.079563,0.068314,0.036239,2681.3,0.13613,1.4362,0.036239,0.026119,53.465,0.97426,0.044575,0.026119,0.036239,0.27944,0.13613,1107.8963143091858,0.014545,5.5968,0.49522,0.026119,124.26,2.9373,0.06402,0.044575,1.4016,1.0801,0.52022,0.032127,0.035903,0.22199,0.032127,117.58,64.111,0.17831,0.57094,55.446,-0.013968,-0.010067,0.66539,0.45548,0.34045,0.52066,0.96928,3084.8,0.035719,0.12968,0.96428,0.86164,6.8269,5.6933,119.82,3.0461,2.5851,train,1,Attr27
0.13299,0.47693,0.003356,1.0125,-8.6663,0.0,0.16467,1.0967,0.89805,0.52307,0.18429,0.61323,0.34848,0.16467,556.25,0.65617,2.0967,0.16467,0.18336,6.215,1.2158,0.18149,0.14809,0.24504,0.5079,0.58976,9.2477,0.004608,4.156,0.38663,0.20431,134.86,2.7065,1.5239,0.17127,0.89805,1.3974,0.70669,0.19072,0.49047,0.048208,0.20209,56.973,50.758,8.6972,0.95555,7.6796,0.033207,0.036977,0.57007,0.26853,0.36948,0.71839,0.97057,48.053,0.19072,0.25425,0.81926,0.35105,58.729,7.1909,109.14,3.3443,1.2334,train,0,Attr26. Attr27. Attr34
0.024567,0.03657,0.63155,18.27,162.64,0.0,0.031378,26.355,1.1364,0.96378,0.031378,0.85803,0.067675,0.031378,173.57,2.1029,27.345,0.031378,0.027612,46.841,1.2432,0.026918,0.021619,-0.025668,0.92827,1.9167,1107.8963143091858,1.8998,3.1486,-0.35204,0.027612,12.017,30.393,30.393,0.025462,1.1429,105.08536259698622,0.96378,0.022406,12.053,0.016827,0.023688,73.023,26.182,0.16846,16.041,47.89,-0.018608,-0.016375,18.27,0.03657,0.032902,2.8993,2.8993,889.22,0.0225,0.02549,0.97245,0.0,7.7923,13.941,11.746,31.074,3.4184,train,1,Attr27
0.036857,0.79947,0.022323,1.0302,-41.363,-0.014284,0.046479,0.25083,2.1146,0.20053,0.078773,0.062889,0.031124,0.046479,4433.6,0.082325,1.2508,0.046479,0.021979,42.079,3.88499717247538,0.072462,0.017429,0.15696,0.13495,0.07029,2.2438,0.093552,3.8992,0.3491,0.030905,133.05,2.7848,2.5744,0.087162,2.1369,8.5831,0.26083,0.041218,0.10017,0.2903,0.034267,118.64,76.561,0.15118,0.43003,43.235,0.053124,0.025122,0.95236,0.73906,0.35909,0.84038,1.0931,177.0,0.041212,0.1838,0.96314,0.30072,8.6741,4.7674,127.57,2.8613,8.8621,train,1,Attr26. Attr27. Attr34
-0.14602,1.1606,-0.60895,0.41433,-338.07,-0.14602,-0.14668,-0.13866,0.87114,-0.16092,-0.14668,-0.14108,-0.078165,-0.14668,-6890.1,-0.052975,0.86165,-0.14668,-0.18649,67.638,0.57315,-0.125,-0.18565,-0.14668,-0.16092,-0.052406,1107.8963143091858,-1.0698,4.4277,1.2575,-0.18649,420.32,0.86838,-0.10771,-0.125,0.80809,2.3595,-0.040111,-0.15892,0.17756,-0.95877,-0.15892,114.24,46.606,-1.0018,0.27415,58.922,-0.2102,-0.26725,0.3712,1.0397,1.1516,-0.28271,-0.07047,-16305.0,-0.14792,0.90743,1.1479,-0.75074,5.3963,7.8316,482.5,0.75648,1.3819,train,1,Attr27
0.046287,0.21574,0.49529,4.6076,137.34,0.68567,0.058577,3.6352,1.3232,0.78426,0.067469,0.42667,0.074704,0.058577,796.63,0.45818,4.6352,0.058577,0.044269,5.5543,0.83805,0.064592,0.03498,0.46595,0.73196,0.40121,7.2647,1.348,3.5825,0.037352,0.044269,39.203,9.3105,5.9248,0.044979,1.3232,7.8067,0.86271,0.033992,1.2324,0.068579,0.048814,127.82,122.27,2.2987,4.461,5.7498,0.02432,0.018379,2.9321,0.13729,0.10741,2.1345,2.348,1894.0,0.033992,0.05902,0.95726,0.10003,65.714,2.9853,37.871,9.6381,3.6014,train,0,Attr26. Attr27. Attr34
0.13809,3.3357,-2.364,0.29128,-88.382,-3.3963,0.13809,-0.70021,9.9852,-2.3357,0.21551,0.041398,0.013829,0.13809,8816.9,0.041398,0.29979,0.13809,0.013829,1.5739,3.88499717247538,0.18919,0.013829,0.13809,-3.2055,0.041398,2.4438,-83.303,1.9636,0.32199,0.021582,123.33,2.9623,2.9623,0.11341,10.097,105.08536259698622,-2.3357,0.011357,0.041756,0.5877,0.018947,30.425,28.851,3.2071,0.054665,1.5905,0.18919,0.018947,0.29128,3.3357,0.33757,-82.303,-82.303,-217.42,0.011347,-0.059122,0.97866,0.0,231.9,12.651,121.93,2.9935,351.85,train,1,Attr26. Attr27. Attr34
0.088591,0.70708,-0.017627,0.92984,-66.425,-0.21056,0.088591,0.41426,1.1967,0.29292,0.10376,0.35262,0.16254,0.088591,1326.8,0.2751,1.4143,0.088591,0.074027,19.684,0.90307,0.0,0.074027,0.48957,-0.12197,0.2751,0.0,-0.023001,4.2911,0.54993,0.16462,160.84,2.2693,0.80633,0.016156,1.1967,0.4253,0.69046,0.0135,0.20874,0.22251,0.0,55.255,35.572,1.3727,0.67296,41.317,-0.10593,-0.088512,0.33039,0.25124,0.44066,0.38221,0.90093,-344.57,0.52359,0.30244,0.49735,1.3572,18.543,10.261,76.627,4.7634,1.5615,train,0,Attr26. Attr27. Attr34
0.065461,0.48637,-0.018829,0.9536,-46.377,0.11499,0.065461,1.0248,1.0626,0.49843,0.065461,0.16131,0.082977,0.065461,1361.1,0.26817,2.0561,0.065461,0.041645,35.019,1.3066,0.086601,0.041645,0.11499,0.49843,0.26817,0.58541,-0.030714,4.8958,0.2723,0.041645,100.12,3.6455,0.17806,0.086601,1.5794,2.9311,0.579,0.055094,0.17474,0.1055,0.055094,73.391,38.372,0.43407,0.58197,37.21,0.021632,0.013762,0.79563,0.4058,0.27431,0.81306,0.94449,-1481.1,0.058882,0.13133,0.94112,0.16165,10.423,9.5121,94.229,3.8735,2.5641,train,0,Attr26. Attr27. Attr34
0.069647,0.51112,0.22595,1.9315,48.818,0.0,0.080888,0.95648,1.3532,0.48888,0.11736,0.33348,0.091533,0.080888,1506.2,0.24234,1.9565,0.080888,0.059775,13.833,0.5987,0.11087,0.051468,0.23011,0.45817,0.22035,3.0398,0.42512,3.8142,0.20216,0.086728,68.557,5.324,2.5265,0.061839,1.3532,1.7706,0.72452,0.045698,1.0015,0.11074,0.081933,60.844,47.011,1.358,1.7201,14.495,0.067896,0.050174,0.91662,0.24256,0.18783,0.91982,1.3632,1473.2,0.045698,0.14246,0.94258,0.482,26.386,7.7641,65.424,5.579,2.5461,train,0,Attr26. Attr27. Attr34
0.094784,0.30724,0.54749,3.1928,-16.021,0.0,0.094784,2.2548,4.8657,0.69276,0.094784,0.37963,0.036934,0.094784,624.01,0.58493,3.2548,0.094784,0.01948,55.517,0.894,0.0,0.01948,0.27779,0.29081,0.58493,1107.8963143091858,2.6993,3.3958,0.059378,0.043251,20.351,17.936,14.575,0.0077504,4.8657,3.6267,0.7085,0.0015929,0.08511,0.12059,0.0,58.206,2.6886,0.12807,0.22866,60.322,-0.084928,-0.017454,2.5946,0.24968,0.055755,3.4155,3.4931,1362.1,0.079664,0.13682,0.92041,0.022724,6.5746,135.76,18.729,19.488,23.989,train,0,Attr27
0.017118,0.078846,0.14565,8.0851,81.743,0.051638,0.017167,3.1817,0.89168,0.25087,0.017167,0.83509,0.30336,0.017167,336.92,1.0834,12.683,0.017167,0.060967,114.52,0.81724,0.019041,0.060796,0.052321,0.25087,1.0827,0.603,0.17468,5.156,0.11333,0.060967,23.761,15.361,0.2415,0.019041,0.34566,1.3358,0.30916,0.067626,2.3369,0.029695,0.067626,153.18,38.661,0.19378,3.7877,102.11,-0.04921,-0.17477,2.108,0.020557,0.065099,0.30087,0.37078,20860.0,-0.12148,0.068237,1.1215,0.23235,3.1873,9.4409,26.648,13.697,0.3377,train,0,Attr26. Attr27. Attr34
-0.060518,0.79058,-0.13689,0.74823,-88.999,0.0,-0.060518,0.26488,1.4477,0.20941,-0.026744,-0.11131,-0.041804,-0.060518,-4768.2,-0.076548,1.2649,-0.060518,-0.041804,49.089,1.2083,0.025967,-0.041804,-0.056763,-0.05799,-0.076548,0.28206,-0.23077,5.0334,0.54605,-0.028185,152.7,2.6346,1.8119,0.034088,1.464,1.2985,0.37277,0.023547,0.041627,1.0149,0.017937,96.865,47.776,-0.31084,0.39971,49.609,0.025967,0.017937,0.51458,0.54371,0.37956,0.35302,0.62843,-14782.0,0.10224,-0.28899,0.90064,0.78013,7.4355,7.6398,137.09,2.6626,2.4405,train,1,Attr26. Attr27. Attr34
0.029448,0.4948,0.10031,1.2862,-38.624,0.1213,0.031895,1.021,1.2818,0.5052,0.13107473219988,0.090987,0.024883,0.031895,5662.5,0.06446,2.021,0.031895,0.024883,66.352,3.88499717247538,0.045973,0.022974,0.031895,0.36558,0.059514,2.952,0.18267,4.9189,0.37711,0.035547,107.81,3.5858,2.5404,0.040151,1.3045,1.7107,0.63254,0.031324,0.038719,0.35876,0.035866,124.52,58.166,0.12638,0.70345,67.662,0.045973,0.035866,0.91118,0.35054,0.27887,0.91997,1.1519,8322.0,0.074112,0.058289,0.92156,0.25205,5.501,6.2752,99.818,3.6566,2.3341,train,1,Attr26. Attr27. Attr34
0.0,0.69948,0.14914,1.2173,-35.724,0.0,0.1101,0.42963,1.604,0.30052,0.11658,0.16046,0.084904,0.1101,1874.8,0.19469,1.4296,0.1101,0.068644,52.862,1.161,0.11658,0.0,0.24349,0.30052,0.037284,18.0,0.90561,4.0637,0.43609,0.07139,168.21,2.1699,2.1286,0.11503,1.604,581.92,0.30155,0.071713,0.09036,0.16344,0.072682,175.98,123.11,0.0,0.87881,56.945,0.090501,0.056423,1.1942,0.68618,0.46085,1.8249,1.8311,1727.0,0.071713,0.0,0.93145,0.003448,6.9048,2.9647,156.15,2.3375,9.7399,train,0,Attr26. Attr27. Attr34
0.14506,0.64254,0.28476,1.4448,-12.145,0.29694,0.17497,0.43864,1.0785,0.28185,0.17497,0.27332,0.059891,0.17497,1212.7,0.30099,1.5563,0.17497,0.054183,43.295,1.1156,0.23746,0.044922,0.36926,0.28185,0.25445,0.79306,3.7921,4.3277,0.14925,0.054183,78.036,4.6773,0.36956,0.23746,3.2697,225.96,0.28424,0.073535,0.25415,0.082554,0.073535,86.154,42.859,0.37871,0.84648,46.693,0.21902,0.067827,1.4394,0.64015,0.2138,3.7533,3.7852,6056.0,0.072778,0.51468,0.92722,0.0085085,8.4305,8.5162,72.357,5.0444,43.003,train,0,Attr26. Attr27. Attr34
0.41348,0.51272,0.064156,1.1405,-22.04,0.062101,0.41348,0.95037,3.5814,0.48728,0.42575,0.90554,0.13421,0.41348,389.35,0.93746,1.9504,0.41348,0.11545,24.635,3.88499717247538,0.42555,0.11545,0.41348,0.2645,0.93746,34.668,0.13387,3.9026,0.1398,0.11863,53.849,6.7782,6.0363,0.48644,3.5814,5.0039,0.54304,0.13582,0.043436,0.034686,0.11882,51.052,26.418,1.7106,0.61112,28.507,0.35838,0.10007,1.0157,0.45661,0.14753,1.0168,1.1331,512.62,0.13582,0.84855,0.88496,0.11444,14.816,13.817,46.535,7.8435,7.4732,train,0,Attr26. Attr27. Attr34
-0.070249,0.20486,0.36119,2.7856,-11.562,0.70852,-0.083639,3.8815,1.6065,0.79514,-0.071291,-0.41347,-0.031061,-0.083639,-1498.5,-0.24358,4.8815,-0.083639,-0.052064,93.254,0.78753,-0.071561,-0.043729,0.10098,0.66818,-0.17822,-5.7954,0.82743,3.8465,0.11784,-0.051334,44.444,8.2126,8.1095,-0.054813,1.6065,105.08536259698622,0.79514,-0.03412,0.091804,-0.18055,-0.044546,123.81,30.552,-0.17116,0.75655,90.177,-0.1053,-0.065548,2.7506,0.20228,0.12176,1.8215,1.8215,2536.5,-0.03412,-0.088348,1.051,0.0,3.914,11.947,45.96,7.9417,3.6801,train,0,Attr26. Attr27. Attr34
0.27573,0.55091,0.66637,4.5817,65.843,0.0,0.37817,0.81553,3.4394,0.44928,0.40696,2.0326,0.12436,0.37817,470.14,0.77636,1.8152,0.37817,0.10995,10.788,3.88499717247538,0.39972,0.080168,0.37817,0.40687,0.59041,13.885,4.5108,3.0715,0.094126,0.11651,23.086,16.376,5.5303,0.49787,3.4537,2.7222,0.72507,0.14476,1.31,0.040876,0.11622,64.598,53.81,2.7124,1.8563,12.178,0.35019,0.10182,1.5473,0.18605,0.061065,3.0413,4.9082,785.65,0.14476,0.61371,0.88217,0.61386,33.834,6.7831,19.744,18.486,23.282,train,1,Attr26. Attr27. Attr34
0.41162,0.49499,0.50501,2.0202,36.343,0.059285,0.50817,1.0215,5.7717,0.50561,0.76353,1.0266,0.088046,0.50817,355.53,1.0266,2.0202,0.50817,0.088046,0.0,3.88499717247538,0.76336,0.071317,0.50817,0.47091,0.83157,2.9895,6.003207802161295,3.1587,-0.0087147,0.088046,36.074,10.118,10.118,0.76336,5.7717,105.08536259698622,0.50561,0.13226,1.1004,0.021615,0.13226,28.794,28.794,14.825015691469536,1.1004,0.0,0.76336,0.13226,2.0202,0.49499,0.098833,23.772623486450897,24.654700212831685,727.72,0.13226,0.8141,0.86774,0.0,448.0858225108453,12.676,31.303,11.66,72.78859200071864,train,1,Attr26. Attr27. Attr34
0.39655,0.5722,-0.13426,0.72536,-7.2311,1.5717,0.39655,0.65805,1.0381,0.37654,0.39655,0.81117,0.044051,0.39655,385.21,0.94753,1.7476,0.39655,0.032219,2.547,1.1161,0.40172,0.032219,1.5717,0.37654,0.94753,0.33882,-0.20802,3.5333,0.035688,0.032219,15.05,24.253,0.70205,0.40172,12.332,3.224,0.45988,0.032639,0.30281,0.03437,0.032639,6.1258,3.5788,4.6171,0.54967,2.6441,0.25608,0.020806,0.61971,0.48886,0.041232,0.58341,0.71255,-458.44,0.036713,1.0531,0.96329,0.22135,143.31,101.99,14.497,25.177,19.07,train,0,Attr26. Attr27. Attr34
0.054356,0.74634,0.040778,1.0757,-0.6885,0.0,0.067648,0.33969,2.1855,0.25352,0.099652,0.12555,0.048536,0.067648,2568.2,0.14213,1.3399,0.067648,0.030954,7.1791,3.88499717247538,0.096889,0.024872,0.067648,0.20998,0.12432,3.0274,0.09703,3.8383,0.33249,0.042831,93.776,3.9158,2.827,0.08818,2.2096,3.11,0.42606,0.040349,0.039803,0.18385,0.044333,93.218,86.039,1.2645,0.11958,7.4362,0.058463,0.026751,0.77659,0.53882,0.25538,0.60325,1.0138,281.0,0.040372,0.21441,0.95488,0.6806,50.842,4.2423,89.99,4.056,5.2003,train,1,Attr26. Attr27. Attr34
0.001366,0.90902,-0.13973,0.76103,-173.65,-0.087242,0.001366,0.10002,0.8707,0.090923,0.046486,0.002336,0.20325,0.001366,1874.9,0.19468,1.1001,0.001366,0.001569,111.14,0.67694,0.046382,0.001569,-0.10954,-0.08452,0.19468,1.028,-0.25188,3.5839,1.0245,0.051051,209.22,1.7628,1.1339,-0.14919,1.0771,1.0849,0.25673,-0.17135,0.042193,0.1365,0.053269,176.2,65.062,0.005152,0.4956,94.865,-0.12922,-0.14841,0.48953,0.58472,0.57322,0.1639,0.46279,-536.0,-0.17156,0.015024,0.95701,1.8236,3.2842,5.6101,245.12,1.4891,1.5695,train,1,Attr26. Attr27. Attr34
0.17384,0.31423,0.27169,1.8646,5.3466,0.32332,0.207,1.8609,1.0824,0.58475,0.207,0.65873,0.13473,0.207,464.95,0.78504,3.1824,0.207,0.11305,48.119,1.1608,0.16802,0.094945,0.38609,0.58475,0.67954,0.99323,0.65613,4.1908,0.094981,0.11305,67.802,5.3833,0.53469,0.16802,1.9482,105.08536259698622,0.58475,0.091761,0.46491,0.049738,0.091761,87.678,39.559,0.72019,1.0964,52.085,0.12833,0.070085,1.8646,0.31423,0.18576,1.4122,1.4122,4216.1,0.076137,0.2973,0.92386,0.0,7.5854,9.2268,62.64,5.8269,4.4219,train,0,Attr26. Attr27. Attr34
0.074266,0.39516,0.17934,1.7621,-39.848,0.19039,0.084777,1.4707,1.0072,0.58116,0.084777,0.36028,0.10415,0.084777,1373.8,0.26569,2.5306,0.084777,0.0841,64.025,1.0019,0.0084764,0.073672,0.22734,0.58116,0.23909,0.084693,0.30638,5.5955,0.37994,0.0841,85.816,4.2533,0.021451,0.0084764,1.1033,1.4878,0.74101,0.0084086,0.52366,0.45283,0.0084086,105.52,41.495,0.42,1.0107,64.487,-0.011737,-0.011643,1.0493,0.23531,0.23511,0.99284,1.2659,70653.0,0.0071685,0.12779,0.99283,0.27505,5.7009,8.7962,85.201,4.284,1.7221,train,0,Attr26. Attr27. Attr34
0.082346,0.10878,0.73056,9.9388,209.21,0.0,0.082346,8.1929,0.90079,0.89122,0.083454,1.0075,0.19179,0.082346,229.82,1.5882,9.1929,0.082346,0.091416,97.253,0.97769,0.0,0.091416,0.11742,0.77885,1.5882,0.0,3.892,4.1798,-0.12142,0.20512,49.806,7.3284,5.5061,0.012888,0.90079,105.08536259698622,0.89122,0.014307,5.0554,0.040104,0.0,161.72,64.469,0.34309,7.0021,146.26,-0.090415,-0.10037,7.4673,0.08173,0.13646,4.7479,4.7479,11052.0,0.33508,0.092397,0.68535,0.0,3.7531,5.6616,33.117,11.022,4.7988,train,0,Attr26. Attr27. Attr34
0.020398,0.57639,0.0552,1.098,-101.11,0.13355,0.019069,0.73492,0.9166,0.42361,0.077591,0.033857,0.020804,0.019069,11033.0,0.033083,1.7349,0.019069,0.020804,70.642,1.0815,-0.008808,0.022253,0.86195,0.40154,0.035388,-0.15051,0.14466,5.579,0.62884,0.020804,251.54,1.4822,1.4483,0.006172,0.9166,33.477,0.43678,0.006733,0.19934,-2.1813,-0.00961,201.55,130.91,0.11498,0.78304,77.563,-0.008808,-0.00961,1.0729,0.56322,0.67467,1.1101,1.1447,20938.0,0.10838,0.048152,0.97461,0.031099,5.1669,2.7881,224.28,1.6274,2.4021,train,1,Attr26. Attr27. Attr34
0.003318,0.31367,0.17842,1.5995,-114.07,0.066269,0.002729,1.3395,1.0062,0.42015,0.002729,0.009169,0.08674,0.002729,2233.0,0.16346,3.188,0.002729,0.004617,194.3,1.0874,0.009247,0.005613,0.067041,0.42015,0.16533,0.15741,0.34051,4.8176,0.52815,0.004617,184.92,1.9738,0.029479,0.009247,0.62181,10.053,0.4362,0.015643,0.12099,0.17845,0.015643,271.72,77.418,0.010544,0.54225,195.5,-0.039296,-0.06648,1.5176,0.29762,0.50663,0.80186,0.8325,11722.0,0.00617,0.007897,0.99383,0.03821,1.8786,4.7146,183.78,1.9861,1.1281,train,0,Attr26. Attr27. Attr34
0.030568,0.81849,-0.16318,0.80063,-32.221,0.030568,0.030568,0.22055,1.0037,0.18051,0.030568,0.037347,0.017165,0.030568,3830.7,0.095282,1.2218,0.030568,0.0067282,18.446,0.85507,0.029724,0.0067282,0.030568,0.18051,0.095282,1107.8963143091858,-0.47353,4.0813,0.16272,0.0067282,65.998,5.5304,0.036315,0.029724,4.5611,105.08536259698622,0.18051,0.0065424,0.10668,0.34882,0.0065424,45.632,27.186,0.13313,0.52011,18.514,-0.017696,-0.0038949,0.80063,0.81849,0.18082,0.52382,0.52382,-1968.0,0.0036684,0.16934,0.99633,0.0,19.788,13.426,65.756,5.5508,13.184,train,1,Attr27
0.087549,0.71863,0.13158,1.1831,-15.18,0.13408,0.1111,0.27381,1.0736,0.19677,0.1111,0.1546,0.058692,0.1111,1882.6,0.19388,1.3915,0.1111,0.0468,10.707,1.3699,0.14554,0.03688,0.16527,0.19677,0.16111,0.65818,0.87847,4.6711,0.14805,0.0468,118.62,3.077,0.20252,0.14554,2.4016,105.08536259698622,0.19677,0.061307,0.72524,0.13597,0.061307,50.591,39.884,1.2573,1.0862,11.494,0.11731,0.049416,1.1831,0.71863,0.325,1.3137,1.3137,6170.4,0.068536,0.44494,0.93146,0.0,34.091,9.1515,110.49,3.3034,15.849,train,0,Attr26. Attr27. Attr34
-0.11291,0.071805,0.53795,8.4919,90.822,-0.11291,-0.10813,11.95,0.93316,0.8581,-0.10813,-1.5059,-0.044473,-0.10813,-393.09,-0.92854,13.927,-0.10813,-0.072129,33.33,1.0218,-0.10266,-0.075318,-0.10813,0.8581,-0.99512,1107.8963143091858,1.3785,4.4166,-0.0921,-0.072129,16.314,22.374,-1.4297,-0.10266,1.5189,105.08536259698622,0.8581,-0.068475,3.0093,-0.038576,-0.068475,95.846,62.516,-0.82482,6.5854,31.102,-0.14412,-0.09613,8.4919,0.071805,0.044695,2.1989,2.1989,14039.0,-0.071624,-0.13159,1.0716,0.0,10.951,5.8385,17.482,20.879,3.8416,train,1,Attr27
0.12742,0.39751,0.19477,1.9606,10.826,0.0,0.12742,1.5156,1.2736,0.60249,0.13505,0.62844,0.20304,0.12742,561.11,0.6505,2.5156,0.12742,0.10005,44.873,0.96093,0.12586,0.10005,0.44871,0.31299,0.6505,16.49,0.32327,4.4257,0.28646,0.10603,63.437,5.7537,2.9347,0.10698,1.2736,1.7359,0.74129,0.084001,0.19602,0.051553,0.098828,102.54,57.664,0.81379,1.1884,48.988,-0.0053025,-0.0041636,1.0,0.20275,0.1738,1.0,1.2304,5190.3,0.084001,0.21148,0.90217,0.23039,8.134,6.3297,58.108,6.2814,2.1138,train,0,Attr26. Attr27. Attr34
0.15028,0.51878,0.3702,3.0443,34.069,0.0,0.1861,0.92761,3.204,0.48122,0.18612,1.0277,0.062301,0.1861,948.6,0.38478,1.9276,0.1861,0.058083,8.5659,1.1597,0.18503,0.046905,1.0286,0.23133,0.31575,6522.8,0.82502,2.8694,0.10394,0.058091,21.218,17.202,6.0047,0.08888,3.204,1.4098,0.81891,0.02774,1.034,0.087098,0.057748,41.472,32.906,1.9987,2.6291,8.8103,0.17151,0.053529,1.0627,0.18109,0.058132,1.0724,1.825,274.07,0.02774,0.3123,0.94363,0.70174,42.611,11.092,20.629,17.693,7.1404,train,0,Attr27
